gambar,contrast,correlation,energy,homogeneity,dissimilarity,asm,kondisi
black-soothy-mold-0390.jpg,22.39166836838881,0.9951929860420136,0.13678452319359555,0.794715550726496,1.1862568919746783,0.01871000578529928,Black Soothy Mold
black-soothy-mold-0061.jpg,15.514370286270376,0.9956085345825875,0.17949019388880164,0.811007041239852,0.8370367366799123,0.0322167297022396,Black Soothy Mold
black-soothy-mold-0311.jpg,74.16565754543599,0.9720570757999509,0.08200745417790473,0.7575857923414114,1.824111701041454,0.006725222540741144,Black Soothy Mold
black-soothy-mold-0304.jpg,53.281784766183385,0.9928677312666487,0.09191003574454316,0.6433995012499827,2.332744537471921,0.008447454670563202,Black Soothy Mold
black-soothy-mold-0268.jpg,20.341644204851754,0.9983802415362166,0.14056617289396428,0.7212002666463948,1.3211995490019908,0.01975884896205586,Black Soothy Mold
black-soothy-mold-0431.jpg,46.11415152133959,0.9855962564861172,0.10266354739941741,0.7810159784863457,1.4404124974474168,0.010539803964632426,Black Soothy Mold
black-soothy-mold-0060.jpg,90.54624259750867,0.991622424426697,0.1159069224924487,0.6854371409356078,2.4748519501735755,0.013434414681670512,Black Soothy Mold
black-soothy-mold-0247.jpg,150.9893659383296,0.9564045442473429,0.055719159735361096,0.4518494224675917,4.517158464365938,0.003104624761614685,Black Soothy Mold
black-soothy-mold-0007.jpg,40.468291126620144,0.9918964668013083,0.12084791310332385,0.7836170252406944,1.2068913260219343,0.014604218101428514,Black Soothy Mold
black-soothy-mold-0346.jpg,24.11018480702471,0.9967203266151077,0.09202089492890603,0.6934358189516313,1.67739942822136,0.008467845103516763,Black Soothy Mold
black-soothy-mold-0408.jpg,42.17554625280785,0.9944780350331556,0.11660395604726403,0.7026537968039259,1.7546252807841536,0.013596482565872283,Black Soothy Mold
black-soothy-mold-0185.jpg,125.18730070644611,0.9715175021136986,0.08064780249098734,0.5690071209002023,3.416983774641933,0.006504068046625304,Black Soothy Mold
black-soothy-mold-0223.jpg,96.06593322442313,0.9717465198600386,0.06275625261141524,0.4761366784957347,3.6611956299775374,0.003938347241827761,Black Soothy Mold
black-soothy-mold-0140.jpg,58.225490095977136,0.9953662170773113,0.12448512316300957,0.6621122829834596,2.4498825811721465,0.015496545888909662,Black Soothy Mold
black-soothy-mold-0075.jpg,73.14343561804803,0.9830595095385183,0.2226640579950953,0.8183432132132377,1.4080605963492636,0.04957928272284316,Black Soothy Mold
black-soothy-mold-0241.jpg,64.9524045333878,0.9794581463593464,0.07366781867192908,0.5310526424238806,3.0069072901776606,0.005426947507880222,Black Soothy Mold
black-soothy-mold-0018.jpg,34.35453849295487,0.9963490567640516,0.10929683803315732,0.7149965398897873,1.8527618950377782,0.011945798804046222,Black Soothy Mold
black-soothy-mold-0096.jpg,99.55741270165407,0.9911731355077323,0.12121353731209973,0.6835807324566379,2.5707678170308355,0.014692721627711793,Black Soothy Mold
black-soothy-mold-0207.jpg,214.81557191107527,0.961355620289618,0.12750774523371275,0.6988105741342541,3.3221757322175733,0.0162582250945854,Black Soothy Mold
black-soothy-mold-0277.jpg,16.697171737798655,0.9925543245642285,0.09740772872549894,0.613913252289726,1.6916479477230957,0.009488265615460392,Black Soothy Mold
black-soothy-mold-0197.jpg,87.87771256709621,0.9799220906892521,0.13827009838185542,0.7405252978296483,1.9904968775454792,0.019118620106527973,Black Soothy Mold
black-soothy-mold-0102.jpg,38.40802532162549,0.9937539456671818,0.10522376308398247,0.7372004643616654,1.4394833571574432,0.011072040317554072,Black Soothy Mold
black-soothy-mold-0356.jpg,50.37735858688994,0.9934718559809058,0.125623171070086,0.7093256842141703,1.88164692668981,0.015781181109704095,Black Soothy Mold
black-soothy-mold-0444.jpg,34.89431794976517,0.9919797091697236,0.11949124476575153,0.7497443937098969,1.455171533591995,0.014278157575668741,Black Soothy Mold
black-soothy-mold-0232.jpg,42.252174800898516,0.994845419827953,0.10018913789641963,0.6721917218553534,1.7412803757402489,0.01003786335242779,Black Soothy Mold
black-soothy-mold-0369.jpg,33.48950888298959,0.9908141085806026,0.1034717387323889,0.7794155217820604,1.3360680008168266,0.010706400716303747,Black Soothy Mold
black-soothy-mold-0100.jpg,33.22937917305288,0.9946609432988442,0.13613355740459965,0.7919640633230428,1.37743336328242,0.018532345451631425,Black Soothy Mold
black-soothy-mold-0077.jpg,14.98150498253982,0.994564997524187,0.20019085905778763,0.82946919692311,0.7674601822672685,0.04007638005029499,Black Soothy Mold
black-soothy-mold-0456.jpg,37.230028588932,0.9942463321423174,0.11892807509753477,0.7203637937041987,1.4891668368388808,0.01414388704640487,Black Soothy Mold
black-soothy-mold-0455.jpg,34.93080967939555,0.9858949756974437,0.1056148804505749,0.8197287390747223,1.1364355727996733,0.01115450297258923,Black Soothy Mold
black-soothy-mold-0347.jpg,57.65440575862774,0.9766023719151067,0.10392047263185594,0.8284896050567707,1.297238104962222,0.010799464632028319,Black Soothy Mold
black-soothy-mold-0339.jpg,51.798407188074336,0.9815089266352525,0.10417876488188853,0.8394183566034655,1.1351031243618541,0.01085321505231581,Black Soothy Mold
black-soothy-mold-0036.jpg,17.924915878301007,0.9979915382457182,0.12984109660113052,0.7245805381170018,1.3022743688670437,0.01685871036658411,Black Soothy Mold
black-soothy-mold-0450.jpg,75.90959339710729,0.9928121859095388,0.1211490584917748,0.6941338525193924,2.2506254073956633,0.014677094373443472,Black Soothy Mold
black-soothy-mold-0388.jpg,20.01871554012661,0.9951856514858052,0.13864478868500546,0.7881069752403005,1.133663467429038,0.01922237742950982,Black Soothy Mold
black-soothy-mold-0143.jpg,20.41962858576889,0.9957893346599257,0.14660233813520795,0.7896439620012153,0.9852052044322613,0.021492245546709848,Black Soothy Mold
black-soothy-mold-0427.jpg,54.907805799469074,0.9787010020762136,0.09841078699724329,0.7867259239853405,1.4508219317949764,0.00968468299741679,Black Soothy Mold
black-soothy-mold-0262.jpg,82.79224142487183,0.9905572575704001,0.1253244080767363,0.6273121465938652,2.7205485967972094,0.01570620725978433,Black Soothy Mold
black-soothy-mold-0327.jpg,11.916737135105617,0.9949188575369375,0.10136986768097689,0.8498156989195662,0.6843674576748939,0.010275850073658763,Black Soothy Mold
black-soothy-mold-0153.jpg,43.94073805965502,0.983306362910675,0.16901905043503404,0.820832970399808,1.0640878946385204,0.028567439409960583,Black Soothy Mold
black-soothy-mold-0119.jpg,28.956439175601076,0.9924504823429972,0.21562165915203604,0.8242070389554744,0.9459100283082915,0.04649269989547681,Black Soothy Mold
black-soothy-mold-0244.jpg,42.462482131917504,0.9970899058314382,0.07771451713170587,0.5947185319809285,2.519026955278742,0.006039546173014204,Black Soothy Mold
black-soothy-mold-0079.jpg,51.77879700254248,0.9823801870242503,0.22327147574200376,0.8278163342629656,1.2106449886257193,0.04985015188001217,Black Soothy Mold
black-soothy-mold-0214.jpg,31.192750663671635,0.9969549690489736,0.11817456296604877,0.6919487056309073,1.8387686338574638,0.013965227332216624,Black Soothy Mold
25.5.jpg,4.7651810363436,0.999117992286176,0.10068910845760745,0.8747569550823714,0.4572937656406375,0.010138296561987836,Healty
